Source Name,Office,Office Code,Raw Maker,Maker,Fuel Type,Jan,Feb,Mar,Apr,May,Jun,Total,Calculated Total,Total Variance,Total Check
RTA JOGULAMBA - TG33( 27-FEB-2026 ).xlsx,RTA JOGULAMBA,TG33,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,4,2,0,2,2,1,11,11,0,OK
RTA JOGULAMBA - TG33( 27-FEB-2026 ).xlsx,RTA JOGULAMBA,TG33,KIA INDIA PRIVATE LIMITED,KIA,Diesel,0,0,1,3,3,0,7,7,0,OK
RTA JOGULAMBA - TG33( 27-FEB-2026 ).xlsx,RTA JOGULAMBA,TG33,KINETIC MOTOR COMPANY LIMITED,KINETIC,Diesel,0,0,0,2,0,0,2,2,0,OK
RTA JOGULAMBA - TG33( 27-FEB-2026 ).xlsx,RTA JOGULAMBA,TG33,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,5,4,4,7,6,1,27,27,0,OK
RTA JOGULAMBA - TG33( 27-FEB-2026 ).xlsx,RTA JOGULAMBA,TG33,OTHERS,OTHERS,Diesel,1,1,4,0,0,0,6,6,0,OK
RTA JOGULAMBA - TG33( 27-FEB-2026 ).xlsx,RTA JOGULAMBA,TG33,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,5,3,4,0,2,1,15,15,0,OK
RTA JOGULAMBA - TG33( 27-FEB-2026 ).xlsx,RTA JOGULAMBA,TG33,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,0,0,1,0,0,0,1,1,0,OK
RTA KAMAREDDY - TG17( 26-FEB-2026 ).xlsx,RTA KAMAREDDY,TG17,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,0,0,0,1,0,0,1,1,0,OK
RTA KAMAREDDY - TG17( 26-FEB-2026 ).xlsx,RTA KAMAREDDY,TG17,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,4,2,3,1,1,0,11,11,0,OK
RTA KAMAREDDY - TG17( 26-FEB-2026 ).xlsx,RTA KAMAREDDY,TG17,KIA INDIA PRIVATE LIMITED,KIA,Diesel,7,1,0,0,3,2,13,13,0,OK
RTA KAMAREDDY - TG17( 26-FEB-2026 ).xlsx,RTA KAMAREDDY,TG17,KINETIC MOTOR COMPANY LIMITED,KINETIC,Diesel,0,3,0,0,0,0,3,3,0,OK
RTA KAMAREDDY - TG17( 26-FEB-2026 ).xlsx,RTA KAMAREDDY,TG17,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,6,5,3,9,3,3,29,29,0,OK
RTA KAMAREDDY - TG17( 26-FEB-2026 ).xlsx,RTA KAMAREDDY,TG17,OTHERS,OTHERS,Diesel,0,3,5,0,0,0,8,8,0,OK
RTA KAMAREDDY - TG17( 26-FEB-2026 ).xlsx,RTA KAMAREDDY,TG17,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,10,3,7,2,7,5,34,34,0,OK
RTA KAMAREDDY - TG17( 26-FEB-2026 ).xlsx,RTA KAMAREDDY,TG17,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,2,0,0,1,1,0,4,4,0,OK
RTA KARIMNAGAR - TG2( 26-FE.xlsx,RTA KARIMNAGAR - TG2( 26-FE,TG2,BMW INDIA PVT LTD,BMW,Diesel,1,1,0,0,0,0,2,2,0,OK
RTA KARIMNAGAR - TG2( 26-FE.xlsx,RTA KARIMNAGAR - TG2( 26-FE,TG2,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,0,2,1,0,0,0,3,3,0,OK
RTA KARIMNAGAR - TG2( 26-FE.xlsx,RTA KARIMNAGAR - TG2( 26-FE,TG2,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,4,9,5,3,4,1,26,26,0,OK
RTA KARIMNAGAR - TG2( 26-FE.xlsx,RTA KARIMNAGAR - TG2( 26-FE,TG2,KIA INDIA PRIVATE LIMITED,KIA,Diesel,9,3,0,2,15,0,29,29,0,OK
RTA KARIMNAGAR - TG2( 26-FE.xlsx,RTA KARIMNAGAR - TG2( 26-FE,TG2,KINETIC MOTOR COMPANY LIMITED,KINETIC,Diesel,0,3,0,1,0,0,4,4,0,OK
RTA KARIMNAGAR - TG2( 26-FE.xlsx,RTA KARIMNAGAR - TG2( 26-FE,TG2,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,25,14,14,10,16,7,86,86,0,OK
RTA KARIMNAGAR - TG2( 26-FE.xlsx,RTA KARIMNAGAR - TG2( 26-FE,TG2,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel,0,1,0,0,0,0,1,1,0,OK
RTA KARIMNAGAR - TG2( 26-FE.xlsx,RTA KARIMNAGAR - TG2( 26-FE,TG2,OTHERS,OTHERS,Diesel,1,7,10,0,0,0,18,18,0,OK
RTA KARIMNAGAR - TG2( 26-FE.xlsx,RTA KARIMNAGAR - TG2( 26-FE,TG2,STELLANTIS INDIA PVT LTD,STELLANTIS,Diesel,0,0,1,0,0,0,1,1,0,OK
RTA KARIMNAGAR - TG2( 26-FE.xlsx,RTA KARIMNAGAR - TG2( 26-FE,TG2,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,10,6,4,2,2,2,26,26,0,OK
RTA KARIMNAGAR - TG2( 26-FE.xlsx,RTA KARIMNAGAR - TG2( 26-FE,TG2,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,7,2,2,2,1,1,15,15,0,OK
RTA KHAMMAM - TG4( 27-FEB-2026 ).xlsx,RTA KHAMMAM,TG4,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,3,0,3,1,0,0,7,7,0,OK
RTA KHAMMAM - TG4( 27-FEB-2026 ).xlsx,RTA KHAMMAM,TG4,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,15,8,13,4,7,1,48,48,0,OK
RTA KHAMMAM - TG4( 27-FEB-2026 ).xlsx,RTA KHAMMAM,TG4,KIA INDIA PRIVATE LIMITED,KIA,Diesel,9,7,2,9,11,7,45,45,0,OK
RTA KHAMMAM - TG4( 27-FEB-2026 ).xlsx,RTA KHAMMAM,TG4,KINETIC MOTOR COMPANY LIMITED,KINETIC,Diesel,0,8,0,0,0,0,8,8,0,OK
RTA KHAMMAM - TG4( 27-FEB-2026 ).xlsx,RTA KHAMMAM,TG4,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,20,11,12,9,14,5,71,71,0,OK
RTA KHAMMAM - TG4( 27-FEB-2026 ).xlsx,RTA KHAMMAM,TG4,OTHERS,OTHERS,Diesel,0,4,16,0,0,0,20,20,0,OK
RTA KHAMMAM - TG4( 27-FEB-2026 ).xlsx,RTA KHAMMAM,TG4,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,16,6,7,4,7,2,42,42,0,OK
RTA KHAMMAM - TG4( 27-FEB-2026 ).xlsx,RTA KHAMMAM,TG4,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,2,1,2,2,2,1,10,10,0,OK
RTA KOMRAMBHEEM - TG20( 27-FEB-2026 ).xlsx,RTA KOMRAMBHEEM,TG20,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,0,0,1,0,0,0,1,1,0,OK
RTA KOMRAMBHEEM - TG20( 27-FEB-2026 ).xlsx,RTA KOMRAMBHEEM,TG20,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,2,2,0,1,3,0,8,8,0,OK
RTA KOMRAMBHEEM - TG20( 27-FEB-2026 ).xlsx,RTA KOMRAMBHEEM,TG20,KIA INDIA PRIVATE LIMITED,KIA,Diesel,2,2,0,1,3,0,8,8,0,OK
RTA KOMRAMBHEEM - TG20( 27-FEB-2026 ).xlsx,RTA KOMRAMBHEEM,TG20,KINETIC MOTOR COMPANY LIMITED,KINETIC,Diesel,0,2,0,0,0,0,2,2,0,OK
RTA KOMRAMBHEEM - TG20( 27-FEB-2026 ).xlsx,RTA KOMRAMBHEEM,TG20,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,5,0,2,2,5,0,14,14,0,OK
RTA KOMRAMBHEEM - TG20( 27-FEB-2026 ).xlsx,RTA KOMRAMBHEEM,TG20,OTHERS,OTHERS,Diesel,0,1,3,0,0,0,4,4,0,OK
RTA KOMRAMBHEEM - TG20( 27-FEB-2026 ).xlsx,RTA KOMRAMBHEEM,TG20,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,4,1,0,0,2,0,7,7,0,OK
RTA MAHABOOBNAGAR - TG6( 27-FEB-2026 ).xlsx,RTA MAHABOOBNAGAR,TG6,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,0,3,0,1,0,0,4,4,0,OK
RTA MAHABOOBNAGAR - TG6( 27-FEB-2026 ).xlsx,RTA MAHABOOBNAGAR,TG6,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,4,11,4,5,7,2,33,33,0,OK
RTA MAHABOOBNAGAR - TG6( 27-FEB-2026 ).xlsx,RTA MAHABOOBNAGAR,TG6,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Diesel,1,0,0,0,0,0,1,1,0,OK
RTA MAHABOOBNAGAR - TG6( 27-FEB-2026 ).xlsx,RTA MAHABOOBNAGAR,TG6,KIA INDIA PRIVATE LIMITED,KIA,Diesel,6,0,4,0,6,3,19,19,0,OK
RTA MAHABOOBNAGAR - TG6( 27-FEB-2026 ).xlsx,RTA MAHABOOBNAGAR,TG6,KINETIC MOTOR COMPANY LIMITED,KINETIC,Diesel,0,2,0,4,0,0,6,6,0,OK
RTA MAHABOOBNAGAR - TG6( 27-FEB-2026 ).xlsx,RTA MAHABOOBNAGAR,TG6,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,22,14,14,12,15,8,85,85,0,OK
RTA MAHABOOBNAGAR - TG6( 27-FEB-2026 ).xlsx,RTA MAHABOOBNAGAR,TG6,OTHERS,OTHERS,Diesel,0,7,16,0,0,0,23,23,0,OK
RTA MAHABOOBNAGAR - TG6( 27-FEB-2026 ).xlsx,RTA MAHABOOBNAGAR,TG6,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,6,2,12,6,5,1,32,32,0,OK
RTA MAHABOOBNAGAR - TG6( 27-FEB-2026 ).xlsx,RTA MAHABOOBNAGAR,TG6,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,2,2,3,1,2,2,12,12,0,OK
RTA MAHABUBABAD - TG26( 27-FEB-2026 ).xlsx,RTA MAHABUBABAD,TG26,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,0,2,1,0,0,0,3,3,0,OK
RTA MAHABUBABAD - TG26( 27-FEB-2026 ).xlsx,RTA MAHABUBABAD,TG26,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,4,1,3,1,1,0,10,10,0,OK
RTA MAHABUBABAD - TG26( 27-FEB-2026 ).xlsx,RTA MAHABUBABAD,TG26,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Diesel,1,0,0,0,0,0,1,1,0,OK
RTA MAHABUBABAD - TG26( 27-FEB-2026 ).xlsx,RTA MAHABUBABAD,TG26,KIA INDIA PRIVATE LIMITED,KIA,Diesel,2,0,0,0,3,3,8,8,0,OK
RTA MAHABUBABAD - TG26( 27-FEB-2026 ).xlsx,RTA MAHABUBABAD,TG26,KINETIC MOTOR COMPANY LIMITED,KINETIC,Diesel,0,0,0,1,0,0,1,1,0,OK
RTA MAHABUBABAD - TG26( 27-FEB-2026 ).xlsx,RTA MAHABUBABAD,TG26,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,2,3,6,1,5,1,18,18,0,OK
RTA MAHABUBABAD - TG26( 27-FEB-2026 ).xlsx,RTA MAHABUBABAD,TG26,OTHERS,OTHERS,Diesel,0,0,4,0,0,0,4,4,0,OK
RTA MAHABUBABAD - TG26( 27-FEB-2026 ).xlsx,RTA MAHABUBABAD,TG26,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,1,1,1,2,3,1,9,9,0,OK
RTA MAHABUBABAD - TG26( 27-FEB-2026 ).xlsx,RTA MAHABUBABAD,TG26,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,1,2,0,1,1,0,5,5,0,OK
RTA MANCHERIAL - TG19( 26-FEB-2026 ).xlsx,RTA MANCHERIAL,TG19,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,0,1,0,0,0,0,1,1,0,OK
RTA MANCHERIAL - TG19( 26-FEB-2026 ).xlsx,RTA MANCHERIAL,TG19,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,3,5,2,0,4,0,14,14,0,OK
RTA MANCHERIAL - TG19( 26-FEB-2026 ).xlsx,RTA MANCHERIAL,TG19,KIA INDIA PRIVATE LIMITED,KIA,Diesel,7,1,4,4,6,1,23,23,0,OK
RTA MANCHERIAL - TG19( 26-FEB-2026 ).xlsx,RTA MANCHERIAL,TG19,KINETIC MOTOR COMPANY LIMITED,KINETIC,Diesel,0,2,0,0,0,0,2,2,0,OK
RTA MANCHERIAL - TG19( 26-FEB-2026 ).xlsx,RTA MANCHERIAL,TG19,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,11,3,8,7,4,1,34,34,0,OK
RTA MANCHERIAL - TG19( 26-FEB-2026 ).xlsx,RTA MANCHERIAL,TG19,OTHERS,OTHERS,Diesel,0,1,7,0,0,0,8,8,0,OK
RTA MANCHERIAL - TG19( 26-FEB-2026 ).xlsx,RTA MANCHERIAL,TG19,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,13,7,6,1,5,2,34,34,0,OK
RTA MANCHERIAL - TG19( 26-FEB-2026 ).xlsx,RTA MANCHERIAL,TG19,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,3,2,0,1,2,0,8,8,0,OK
RTA MEDAK - TG35( 27-FEB-2026 ).xlsx,RTA MEDAK,TG35,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,0,1,1,0,0,0,2,2,0,OK
RTA MEDAK - TG35( 27-FEB-2026 ).xlsx,RTA MEDAK,TG35,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,6,4,2,2,1,1,16,16,0,OK
RTA MEDAK - TG35( 27-FEB-2026 ).xlsx,RTA MEDAK,TG35,KIA INDIA PRIVATE LIMITED,KIA,Diesel,4,3,0,0,6,0,13,13,0,OK
RTA MEDAK - TG35( 27-FEB-2026 ).xlsx,RTA MEDAK,TG35,KINETIC MOTOR COMPANY LIMITED,KINETIC,Diesel,0,3,0,3,0,0,6,6,0,OK
RTA MEDAK - TG35( 27-FEB-2026 ).xlsx,RTA MEDAK,TG35,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,10,5,7,1,4,1,28,28,0,OK
RTA MEDAK - TG35( 27-FEB-2026 ).xlsx,RTA MEDAK,TG35,OTHERS,OTHERS,Diesel,0,2,2,0,0,0,4,4,0,OK
RTA MEDAK - TG35( 27-FEB-2026 ).xlsx,RTA MEDAK,TG35,STELLANTIS INDIA PVT LTD,STELLANTIS,Diesel,0,1,0,0,0,0,1,1,0,OK
RTA MEDAK - TG35( 27-FEB-2026 ).xlsx,RTA MEDAK,TG35,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,5,3,2,1,5,0,16,16,0,OK
RTA MEDAK - TG35( 27-FEB-2026 ).xlsx,RTA MEDAK,TG35,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,3,1,3,2,2,0,11,11,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,BMW INDIA PVT LTD,BMW,Diesel,1,2,1,2,1,1,8,8,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,6,5,2,2,0,0,15,15,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,16,21,17,11,17,13,95,95,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel,0,0,1,0,0,0,1,1,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Diesel,1,0,0,0,0,0,1,1,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,KIA INDIA PRIVATE LIMITED,KIA,Diesel,24,15,4,6,42,9,100,100,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,KINETIC MOTOR COMPANY LIMITED,KINETIC,Diesel,0,13,0,15,0,0,28,28,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,105,61,63,72,90,35,426,426,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel,7,4,2,0,0,1,14,14,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,OTHERS,OTHERS,Diesel,0,25,64,0,0,0,89,89,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,STELLANTIS INDIA PVT LTD,STELLANTIS,Diesel,0,0,0,0,3,3,6,6,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,TATA MOTORS LTD,TATA MOTORS,Diesel,0,1,7,0,0,0,8,8,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,54,44,43,20,36,10,207,207,0,OK
RTA MEDCHAL - TG8( 27-FEB-2026 ).xlsx,RTA MEDCHAL,TG8,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,25,15,16,9,17,12,94,94,0,OK
RTA NAGARKURNOOL - TG31( 27-FEB-2026 ).xlsx,RTA NAGARKURNOOL,TG31,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,9,4,5,1,1,2,22,22,0,OK
RTA NAGARKURNOOL - TG31( 27-FEB-2026 ).xlsx,RTA NAGARKURNOOL,TG31,KIA INDIA PRIVATE LIMITED,KIA,Diesel,2,3,0,0,0,2,7,7,0,OK
RTA NAGARKURNOOL - TG31( 27-FEB-2026 ).xlsx,RTA NAGARKURNOOL,TG31,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,10,4,10,3,2,7,36,36,0,OK
RTA NAGARKURNOOL - TG31( 27-FEB-2026 ).xlsx,RTA NAGARKURNOOL,TG31,OTHERS,OTHERS,Diesel,0,6,2,0,0,0,8,8,0,OK
RTA NAGARKURNOOL - TG31( 27-FEB-2026 ).xlsx,RTA NAGARKURNOOL,TG31,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,7,3,5,1,1,1,18,18,0,OK
RTA NAGARKURNOOL - TG31( 27-FEB-2026 ).xlsx,RTA NAGARKURNOOL,TG31,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,5,0,0,0,1,1,7,7,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,1,0,1,1,0,0,3,3,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,6,6,1,1,13,2,29,29,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,KIA INDIA PRIVATE LIMITED,KIA,Diesel,11,1,1,1,3,1,18,18,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,KINETIC MOTOR COMPANY LIMITED,KINETIC,Diesel,0,3,0,3,0,0,6,6,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,16,7,14,6,19,0,62,62,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,OTHERS,OTHERS,Diesel,0,3,2,0,0,0,5,5,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,TATA MOTORS LTD,TATA MOTORS,Diesel,1,0,0,0,0,0,1,1,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,12,5,6,1,1,0,25,25,0,OK
RTA NALGONDA - TG5( 26-FEB-2026 ).xlsx,RTA NALGONDA,TG5,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,3,2,5,1,1,0,12,12,0,OK
RTA NIRMAL - TG18( 26-FEB-2026 ).xlsx,RTA NIRMAL,TG18,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,0,0,0,1,0,0,1,1,0,OK
RTA NIRMAL - TG18( 26-FEB-2026 ).xlsx,RTA NIRMAL,TG18,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,8,10,7,1,12,1,39,39,0,OK
RTA NIRMAL - TG18( 26-FEB-2026 ).xlsx,RTA NIRMAL,TG18,KIA INDIA PRIVATE LIMITED,KIA,Diesel,7,1,2,4,4,1,19,19,0,OK
RTA NIRMAL - TG18( 26-FEB-2026 ).xlsx,RTA NIRMAL,TG18,KINETIC MOTOR COMPANY LIMITED,KINETIC,Diesel,0,1,0,4,0,0,5,5,0,OK
RTA NIRMAL - TG18( 26-FEB-2026 ).xlsx,RTA NIRMAL,TG18,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,14,4,9,2,11,3,43,43,0,OK
RTA NIRMAL - TG18( 26-FEB-2026 ).xlsx,RTA NIRMAL,TG18,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel,0,1,0,0,1,0,2,2,0,OK
RTA NIRMAL - TG18( 26-FEB-2026 ).xlsx,RTA NIRMAL,TG18,OTHERS,OTHERS,Diesel,0,2,8,0,0,0,10,10,0,OK
RTA NIRMAL - TG18( 26-FEB-2026 ).xlsx,RTA NIRMAL,TG18,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,11,6,4,2,4,2,29,29,0,OK
RTA NIRMAL - TG18( 26-FEB-2026 ).xlsx,RTA NIRMAL,TG18,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,4,0,1,0,0,0,5,5,0,OK
RTA NIZAMABAD - TG16( 26-FEB-.xlsx,RTA NIZAMABAD - TG16( 26-FEB-,TG16,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,0,1,2,1,0,0,4,4,0,OK
RTA NIZAMABAD - TG16( 26-FEB-.xlsx,RTA NIZAMABAD - TG16( 26-FEB-,TG16,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,3,7,4,4,6,1,25,25,0,OK
RTA NIZAMABAD - TG16( 26-FEB-.xlsx,RTA NIZAMABAD - TG16( 26-FEB-,TG16,KIA INDIA PRIVATE LIMITED,KIA,Diesel,5,4,0,4,4,1,18,18,0,OK
RTA NIZAMABAD - TG16( 26-FEB-.xlsx,RTA NIZAMABAD - TG16( 26-FEB-,TG16,KINETIC MOTOR COMPANY LIMITED,KINETIC,Diesel,0,4,1,2,0,0,7,7,0,OK
RTA NIZAMABAD - TG16( 26-FEB-.xlsx,RTA NIZAMABAD - TG16( 26-FEB-,TG16,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,12,8,13,3,6,0,42,42,0,OK
RTA NIZAMABAD - TG16( 26-FEB-.xlsx,RTA NIZAMABAD - TG16( 26-FEB-,TG16,OTHERS,OTHERS,Diesel,0,1,5,0,0,0,6,6,0,OK
RTA NIZAMABAD - TG16( 26-FEB-.xlsx,RTA NIZAMABAD - TG16( 26-FEB-,TG16,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,16,11,13,5,11,1,57,57,0,OK
RTA NIZAMABAD - TG16( 26-FEB-.xlsx,RTA NIZAMABAD - TG16( 26-FEB-,TG16,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,1,2,1,0,0,1,5,5,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,1,2,1,1,0,1,6,6,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,KIA INDIA PRIVATE LIMITED,KIA,Diesel,5,0,0,4,1,1,11,11,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,KINETIC MOTOR COMPANY LIMITED,KINETIC,Diesel,0,1,0,2,0,0,3,3,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,26,9,12,7,7,2,63,63,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,OTHERS,OTHERS,Diesel,0,1,3,0,0,0,4,4,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,1,0,0,1,2,0,4,4,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,0,1,1,2,1,0,5,5,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,0,2,0,0,0,0,2,2,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,1,0,1,0,2,0,4,4,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,KIA INDIA PRIVATE LIMITED,KIA,Diesel,7,3,0,0,0,1,11,11,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,KINETIC MOTOR COMPANY LIMITED,KINETIC,Diesel,0,0,0,1,0,0,1,1,0,OK
