Source Name,Office,Office Code,Raw Maker,Maker,Fuel Type,Month,Month No,Month Date,Registrations,Reported Total,Calculated Total,Total Variance,Total Check
RTA YADADRI - TG30( 27-FEB-2026 ).xlsx,RTA YADADRI,TG30,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Apr,4,2026-04-01,0,1,1,0,OK
RTA YADADRI - TG30( 27-FEB-2026 ).xlsx,RTA YADADRI,TG30,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,May,5,2026-05-01,1,1,1,0,OK
RTA YADADRI - TG30( 27-FEB-2026 ).xlsx,RTA YADADRI,TG30,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Jun,6,2026-06-01,0,1,1,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Jan,1,2026-01-01,0,1,1,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Feb,2,2026-02-01,0,1,1,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Mar,3,2026-03-01,0,1,1,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Apr,4,2026-04-01,0,1,1,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,May,5,2026-05-01,1,1,1,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Jun,6,2026-06-01,0,1,1,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Jan,1,2026-01-01,0,10,10,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Feb,2,2026-02-01,0,10,10,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Mar,3,2026-03-01,0,10,10,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Apr,4,2026-04-01,3,10,10,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,May,5,2026-05-01,4,10,10,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Jun,6,2026-06-01,3,10,10,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Jan,1,2026-01-01,0,2,2,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Feb,2,2026-02-01,0,2,2,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Mar,3,2026-03-01,0,2,2,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Apr,4,2026-04-01,0,2,2,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,May,5,2026-05-01,1,2,2,0,OK
RTA-HYDERABAD-CZ - TG9( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-CZ,TG9,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Jun,6,2026-06-01,1,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Jan,1,2026-01-01,0,1,1,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Feb,2,2026-02-01,0,1,1,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Mar,3,2026-03-01,0,1,1,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Apr,4,2026-04-01,1,1,1,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,May,5,2026-05-01,0,1,1,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Jun,6,2026-06-01,0,1,1,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Jan,1,2026-01-01,0,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Feb,2,2026-02-01,0,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Mar,3,2026-03-01,0,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Apr,4,2026-04-01,0,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,May,5,2026-05-01,2,2,2,0,OK
RTA-HYDERABAD-EZ - TG11( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-EZ,TG11,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Jun,6,2026-06-01,0,2,2,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Jan,1,2026-01-01,0,1,1,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Feb,2,2026-02-01,0,1,1,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Mar,3,2026-03-01,0,1,1,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Apr,4,2026-04-01,0,1,1,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,May,5,2026-05-01,1,1,1,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Jun,6,2026-06-01,0,1,1,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Jan,1,2026-01-01,0,4,4,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Feb,2,2026-02-01,0,4,4,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Mar,3,2026-03-01,0,4,4,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Apr,4,2026-04-01,1,4,4,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,May,5,2026-05-01,3,4,4,0,OK
RTA-HYDERABAD-NZ - TG10( 26-FEB-2026 ).xlsx,RTA-HYDERABAD-NZ,TG10,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Jun,6,2026-06-01,0,4,4,0,OK
RTA-HYDERABAD-SZ - TG12( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-SZ,TG12,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Jan,1,2026-01-01,0,1,1,0,OK
RTA-HYDERABAD-SZ - TG12( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-SZ,TG12,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Feb,2,2026-02-01,0,1,1,0,OK
RTA-HYDERABAD-SZ - TG12( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-SZ,TG12,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Mar,3,2026-03-01,0,1,1,0,OK
RTA-HYDERABAD-SZ - TG12( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-SZ,TG12,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Apr,4,2026-04-01,0,1,1,0,OK
RTA-HYDERABAD-SZ - TG12( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-SZ,TG12,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,May,5,2026-05-01,1,1,1,0,OK
RTA-HYDERABAD-SZ - TG12( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-SZ,TG12,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Jun,6,2026-06-01,0,1,1,0,OK
RTA-HYDERABAD-WZ - TG13( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-WZ,TG13,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Jan,1,2026-01-01,0,1,1,0,OK
RTA-HYDERABAD-WZ - TG13( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-WZ,TG13,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Feb,2,2026-02-01,0,1,1,0,OK
RTA-HYDERABAD-WZ - TG13( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-WZ,TG13,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Mar,3,2026-03-01,0,1,1,0,OK
RTA-HYDERABAD-WZ - TG13( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-WZ,TG13,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Apr,4,2026-04-01,0,1,1,0,OK
RTA-HYDERABAD-WZ - TG13( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-WZ,TG13,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,May,5,2026-05-01,0,1,1,0,OK
RTA-HYDERABAD-WZ - TG13( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-WZ,TG13,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Jun,6,2026-06-01,1,1,1,0,OK
RTA-HYDERABAD-WZ - TG13( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-WZ,TG13,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Jan,1,2026-01-01,0,1,1,0,OK
RTA-HYDERABAD-WZ - TG13( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-WZ,TG13,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Feb,2,2026-02-01,0,1,1,0,OK
RTA-HYDERABAD-WZ - TG13( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-WZ,TG13,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Mar,3,2026-03-01,0,1,1,0,OK
RTA-HYDERABAD-WZ - TG13( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-WZ,TG13,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Apr,4,2026-04-01,0,1,1,0,OK
RTA-HYDERABAD-WZ - TG13( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-WZ,TG13,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,May,5,2026-05-01,1,1,1,0,OK
RTA-HYDERABAD-WZ - TG13( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-WZ,TG13,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Jun,6,2026-06-01,0,1,1,0,OK
RTA-HYDERABAD-WZ - TG13( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-WZ,TG13,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Jan,1,2026-01-01,0,1,1,0,OK
RTA-HYDERABAD-WZ - TG13( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-WZ,TG13,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Feb,2,2026-02-01,0,1,1,0,OK
RTA-HYDERABAD-WZ - TG13( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-WZ,TG13,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Mar,3,2026-03-01,0,1,1,0,OK
RTA-HYDERABAD-WZ - TG13( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-WZ,TG13,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Apr,4,2026-04-01,1,1,1,0,OK
RTA-HYDERABAD-WZ - TG13( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-WZ,TG13,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,May,5,2026-05-01,0,1,1,0,OK
RTA-HYDERABAD-WZ - TG13( 27-FEB-2026 ).xlsx,RTA-HYDERABAD-WZ,TG13,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Jun,6,2026-06-01,0,1,1,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Jan,1,2026-01-01,0,1,1,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Feb,2,2026-02-01,0,1,1,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Mar,3,2026-03-01,0,1,1,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Apr,4,2026-04-01,0,1,1,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,May,5,2026-05-01,1,1,1,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel Hybrid,Jun,6,2026-06-01,0,1,1,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Jan,1,2026-01-01,0,1,1,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Feb,2,2026-02-01,0,1,1,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Mar,3,2026-03-01,0,1,1,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Apr,4,2026-04-01,0,1,1,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,May,5,2026-05-01,0,1,1,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Jun,6,2026-06-01,1,1,1,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Jan,1,2026-01-01,0,4,4,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Feb,2,2026-02-01,0,4,4,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Mar,3,2026-03-01,0,4,4,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Apr,4,2026-04-01,1,4,4,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,May,5,2026-05-01,3,4,4,0,OK
UNIT OFFICE KUKATPALLY - TG208( 27-FEB-2026 ).xlsx,UNIT OFFICE KUKATPALLY,TG208,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Jun,6,2026-06-01,0,4,4,0,OK
UNIT OFFICE PATANCHERUVU - TG415( 27-FEB-2026 ).xlsx,UNIT OFFICE PATANCHERUVU,TG415,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Jan,1,2026-01-01,0,2,2,0,OK
UNIT OFFICE PATANCHERUVU - TG415( 27-FEB-2026 ).xlsx,UNIT OFFICE PATANCHERUVU,TG415,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Feb,2,2026-02-01,0,2,2,0,OK
UNIT OFFICE PATANCHERUVU - TG415( 27-FEB-2026 ).xlsx,UNIT OFFICE PATANCHERUVU,TG415,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Mar,3,2026-03-01,0,2,2,0,OK
UNIT OFFICE PATANCHERUVU - TG415( 27-FEB-2026 ).xlsx,UNIT OFFICE PATANCHERUVU,TG415,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Apr,4,2026-04-01,0,2,2,0,OK
UNIT OFFICE PATANCHERUVU - TG415( 27-FEB-2026 ).xlsx,UNIT OFFICE PATANCHERUVU,TG415,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,May,5,2026-05-01,2,2,2,0,OK
UNIT OFFICE PATANCHERUVU - TG415( 27-FEB-2026 ).xlsx,UNIT OFFICE PATANCHERUVU,TG415,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel Hybrid,Jun,6,2026-06-01,0,2,2,0,OK
UNIT OFFICE SHADNAGAR - TG207( 27-FEB-2026 ).xlsx,UNIT OFFICE SHADNAGAR,TG207,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Jan,1,2026-01-01,0,1,1,0,OK
UNIT OFFICE SHADNAGAR - TG207( 27-FEB-2026 ).xlsx,UNIT OFFICE SHADNAGAR,TG207,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Feb,2,2026-02-01,0,1,1,0,OK
UNIT OFFICE SHADNAGAR - TG207( 27-FEB-2026 ).xlsx,UNIT OFFICE SHADNAGAR,TG207,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Mar,3,2026-03-01,0,1,1,0,OK
UNIT OFFICE SHADNAGAR - TG207( 27-FEB-2026 ).xlsx,UNIT OFFICE SHADNAGAR,TG207,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Apr,4,2026-04-01,0,1,1,0,OK
UNIT OFFICE SHADNAGAR - TG207( 27-FEB-2026 ).xlsx,UNIT OFFICE SHADNAGAR,TG207,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,May,5,2026-05-01,1,1,1,0,OK
UNIT OFFICE SHADNAGAR - TG207( 27-FEB-2026 ).xlsx,UNIT OFFICE SHADNAGAR,TG207,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel Hybrid,Jun,6,2026-06-01,0,1,1,0,OK
MULUGU - TG37( 27-FEB-2026 ).xlsx,MULUGU,TG37,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,Jan,1,2026-01-01,0,10,10,0,OK
MULUGU - TG37( 27-FEB-2026 ).xlsx,MULUGU,TG37,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,Feb,2,2026-02-01,2,10,10,0,OK
MULUGU - TG37( 27-FEB-2026 ).xlsx,MULUGU,TG37,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,Mar,3,2026-03-01,0,10,10,0,OK
MULUGU - TG37( 27-FEB-2026 ).xlsx,MULUGU,TG37,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,Apr,4,2026-04-01,1,10,10,0,OK
MULUGU - TG37( 27-FEB-2026 ).xlsx,MULUGU,TG37,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,May,5,2026-05-01,6,10,10,0,OK
MULUGU - TG37( 27-FEB-2026 ).xlsx,MULUGU,TG37,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,Jun,6,2026-06-01,1,10,10,0,OK
MULUGU - TG37( 27-FEB-2026 ).xlsx,MULUGU,TG37,KIA INDIA PRIVATE LIMITED,KIA,Diesel,Jan,1,2026-01-01,2,2,2,0,OK
MULUGU - TG37( 27-FEB-2026 ).xlsx,MULUGU,TG37,KIA INDIA PRIVATE LIMITED,KIA,Diesel,Feb,2,2026-02-01,0,2,2,0,OK
MULUGU - TG37( 27-FEB-2026 ).xlsx,MULUGU,TG37,KIA INDIA PRIVATE LIMITED,KIA,Diesel,Mar,3,2026-03-01,0,2,2,0,OK
MULUGU - TG37( 27-FEB-2026 ).xlsx,MULUGU,TG37,KIA INDIA PRIVATE LIMITED,KIA,Diesel,Apr,4,2026-04-01,0,2,2,0,OK
MULUGU - TG37( 27-FEB-2026 ).xlsx,MULUGU,TG37,KIA INDIA PRIVATE LIMITED,KIA,Diesel,May,5,2026-05-01,0,2,2,0,OK
MULUGU - TG37( 27-FEB-2026 ).xlsx,MULUGU,TG37,KIA INDIA PRIVATE LIMITED,KIA,Diesel,Jun,6,2026-06-01,0,2,2,0,OK
MULUGU - TG37( 27-FEB-2026 ).xlsx,MULUGU,TG37,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,Jan,1,2026-01-01,3,7,7,0,OK
MULUGU - TG37( 27-FEB-2026 ).xlsx,MULUGU,TG37,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,Feb,2,2026-02-01,0,7,7,0,OK
MULUGU - TG37( 27-FEB-2026 ).xlsx,MULUGU,TG37,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,Mar,3,2026-03-01,2,7,7,0,OK
